subject,stimulus_version,video_id,trial_idx,speaker_id,emotion,material_key,window_idx,pair_key,t_start,t_end,eeg_start_sample,eeg_n_samples,eeg_fs,speech_dim,speech_source,source_key
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,6,speaker-4_emotion-sadness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,7,speaker-4_emotion-sadness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,8,speaker-4_emotion-sadness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,9,speaker-4_emotion-sadness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,10,speaker-4_emotion-sadness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,11,speaker-4_emotion-sadness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,12,speaker-4_emotion-sadness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-10
013,v1,10,9,4,sadness,speaker-4_emotion-sadness,13,speaker-4_emotion-sadness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-10
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,0,speaker-38_emotion-sadness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,1,speaker-38_emotion-sadness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,2,speaker-38_emotion-sadness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,3,speaker-38_emotion-sadness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,4,speaker-38_emotion-sadness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,5,speaker-38_emotion-sadness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,6,speaker-38_emotion-sadness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,7,speaker-38_emotion-sadness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,8,speaker-38_emotion-sadness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,9,speaker-38_emotion-sadness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,10,speaker-38_emotion-sadness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,11,speaker-38_emotion-sadness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,12,speaker-38_emotion-sadness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-11
013,v1,11,10,38,sadness,speaker-38_emotion-sadness,13,speaker-38_emotion-sadness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-11
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,0,speaker-52_emotion-sadness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,1,speaker-52_emotion-sadness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,2,speaker-52_emotion-sadness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,3,speaker-52_emotion-sadness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,4,speaker-52_emotion-sadness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,5,speaker-52_emotion-sadness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,6,speaker-52_emotion-sadness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,7,speaker-52_emotion-sadness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,8,speaker-52_emotion-sadness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,9,speaker-52_emotion-sadness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,10,speaker-52_emotion-sadness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,11,speaker-52_emotion-sadness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,12,speaker-52_emotion-sadness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-12
013,v1,12,11,52,sadness,speaker-52_emotion-sadness,13,speaker-52_emotion-sadness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-12
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,0,speaker-5_emotion-neutral_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,1,speaker-5_emotion-neutral_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,2,speaker-5_emotion-neutral_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,3,speaker-5_emotion-neutral_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,4,speaker-5_emotion-neutral_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,5,speaker-5_emotion-neutral_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,6,speaker-5_emotion-neutral_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,7,speaker-5_emotion-neutral_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,8,speaker-5_emotion-neutral_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,9,speaker-5_emotion-neutral_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,10,speaker-5_emotion-neutral_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,11,speaker-5_emotion-neutral_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,12,speaker-5_emotion-neutral_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-13
013,v1,13,12,5,neutral,speaker-5_emotion-neutral,13,speaker-5_emotion-neutral_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-13
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,0,speaker-11_emotion-neutral_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,1,speaker-11_emotion-neutral_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,2,speaker-11_emotion-neutral_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,3,speaker-11_emotion-neutral_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,4,speaker-11_emotion-neutral_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,5,speaker-11_emotion-neutral_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,6,speaker-11_emotion-neutral_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,7,speaker-11_emotion-neutral_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,8,speaker-11_emotion-neutral_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,9,speaker-11_emotion-neutral_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,10,speaker-11_emotion-neutral_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,11,speaker-11_emotion-neutral_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,12,speaker-11_emotion-neutral_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-14
013,v1,14,13,11,neutral,speaker-11_emotion-neutral,13,speaker-11_emotion-neutral_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-14
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,0,speaker-14_emotion-neutral_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,1,speaker-14_emotion-neutral_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,2,speaker-14_emotion-neutral_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,3,speaker-14_emotion-neutral_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,4,speaker-14_emotion-neutral_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,5,speaker-14_emotion-neutral_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,6,speaker-14_emotion-neutral_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,7,speaker-14_emotion-neutral_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,8,speaker-14_emotion-neutral_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,9,speaker-14_emotion-neutral_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,10,speaker-14_emotion-neutral_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,11,speaker-14_emotion-neutral_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,12,speaker-14_emotion-neutral_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-15
013,v1,15,14,14,neutral,speaker-14_emotion-neutral,13,speaker-14_emotion-neutral_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-15
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,0,speaker-16_emotion-neutral_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,1,speaker-16_emotion-neutral_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,2,speaker-16_emotion-neutral_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,3,speaker-16_emotion-neutral_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,4,speaker-16_emotion-neutral_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,5,speaker-16_emotion-neutral_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,6,speaker-16_emotion-neutral_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,7,speaker-16_emotion-neutral_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,8,speaker-16_emotion-neutral_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,9,speaker-16_emotion-neutral_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,10,speaker-16_emotion-neutral_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,11,speaker-16_emotion-neutral_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,12,speaker-16_emotion-neutral_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-16
013,v1,16,15,16,neutral,speaker-16_emotion-neutral,13,speaker-16_emotion-neutral_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-16
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,0,speaker-39_emotion-amusement_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,1,speaker-39_emotion-amusement_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,2,speaker-39_emotion-amusement_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,3,speaker-39_emotion-amusement_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,4,speaker-39_emotion-amusement_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,5,speaker-39_emotion-amusement_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,6,speaker-39_emotion-amusement_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,7,speaker-39_emotion-amusement_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,8,speaker-39_emotion-amusement_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,9,speaker-39_emotion-amusement_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,10,speaker-39_emotion-amusement_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,11,speaker-39_emotion-amusement_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,12,speaker-39_emotion-amusement_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-17
013,v1,17,16,39,amusement,speaker-39_emotion-amusement,13,speaker-39_emotion-amusement_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-17
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,0,speaker-43_emotion-amusement_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,1,speaker-43_emotion-amusement_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,2,speaker-43_emotion-amusement_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,3,speaker-43_emotion-amusement_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,4,speaker-43_emotion-amusement_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,5,speaker-43_emotion-amusement_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,6,speaker-43_emotion-amusement_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,7,speaker-43_emotion-amusement_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,8,speaker-43_emotion-amusement_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,9,speaker-43_emotion-amusement_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,10,speaker-43_emotion-amusement_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,11,speaker-43_emotion-amusement_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,12,speaker-43_emotion-amusement_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-18
013,v1,18,17,43,amusement,speaker-43_emotion-amusement,13,speaker-43_emotion-amusement_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-18
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,0,speaker-50_emotion-amusement_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,1,speaker-50_emotion-amusement_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,2,speaker-50_emotion-amusement_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,3,speaker-50_emotion-amusement_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,4,speaker-50_emotion-amusement_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,5,speaker-50_emotion-amusement_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,6,speaker-50_emotion-amusement_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,7,speaker-50_emotion-amusement_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,8,speaker-50_emotion-amusement_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,9,speaker-50_emotion-amusement_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,10,speaker-50_emotion-amusement_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,11,speaker-50_emotion-amusement_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,12,speaker-50_emotion-amusement_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-19
013,v1,19,18,50,amusement,speaker-50_emotion-amusement,13,speaker-50_emotion-amusement_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-19
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,0,speaker-3_emotion-inspiration_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-20
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,1,speaker-3_emotion-inspiration_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-20
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,2,speaker-3_emotion-inspiration_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-20
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,3,speaker-3_emotion-inspiration_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-20
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,4,speaker-3_emotion-inspiration_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-20
013,v1,20,19,3,inspiration,speaker-3_emotion-inspiration,5,speaker-3_emotion-inspiration_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-20
